StaNum	Year	Month	Day	Value
59294	1986	9	20	113
59294	1986	9	21	116
59294	1986	9	22	114
59294	1986	9	23	108
59294	1986	9	24	111
59294	1986	9	25	90
59294	1986	9	26	104
59294	1986	9	27	110
59294	1986	9	28	3
59294	1986	9	29	73
59294	1986	9	30	14
59294	1986	10	1	94
59294	1986	10	2	86
59294	1986	10	3	90
59294	1986	10	4	62
59294	1986	10	5	69
59294	1986	10	6	73
59294	1986	10	7	107
59294	1986	10	8	92
59294	1986	10	9	65
59294	1986	10	10	74
59294	1986	10	11	52
59294	1986	10	12	104
59294	1986	10	13	107
59294	1986	10	14	104
59294	1986	10	15	100
59294	1986	10	16	99
59294	1986	10	17	41
59294	1986	10	18	4
59294	1986	10	19	61
59294	1986	10	20	94
59294	1986	10	21	110
59294	1986	10	22	76
59294	1986	10	23	39
59294	1986	10	24	58
59294	1986	10	25	48
59294	1986	10	26	38
59294	1986	10	27	7
59294	1986	10	28	0
59294	1986	10	29	30
59294	1986	10	30	106
59294	1986	10	31	105
59294	1986	11	1	105
59294	1986	11	2	103
59294	1986	11	3	104
59294	1986	11	4	106
59294	1986	11	5	101
59294	1986	11	6	90
59294	1986	11	7	74
59294	1986	11	8	0
59294	1986	11	9	103
59294	1986	11	10	110
59294	1986	11	11	25
59294	1986	11	12	0
59294	1986	11	13	51
59294	1986	11	14	77
59294	1986	11	15	0
59294	1986	11	16	23
59294	1986	11	17	75
59294	1986	11	18	0
59294	1986	11	19	0
59294	1986	11	20	76
59294	1986	11	21	97
59294	1986	11	22	81
59294	1986	11	23	100
59294	1986	11	24	76
59294	1986	11	25	56
59294	1986	11	26	0
59294	1986	11	27	79
59294	1986	11	28	95
59294	1986	11	29	94
59294	1986	11	30	74
59294	1986	12	1	99
59294	1986	12	2	0
59294	1986	12	3	28
59294	1986	12	4	100
59294	1986	12	5	0
59294	1986	12	6	0
59294	1986	12	7	0
59294	1986	12	8	34
59294	1986	12	9	99
59294	1986	12	10	96
59294	1986	12	11	97
59294	1986	12	12	99
59294	1986	12	13	103
59294	1986	12	14	94
59294	1986	12	15	53
59294	1986	12	16	56
59294	1986	12	17	0
59294	1986	12	18	10
59294	1986	12	19	100
59294	1986	12	20	98
59294	1986	12	21	0
59294	1986	12	22	96
59294	1986	12	23	100
59294	1986	12	24	97
59294	1986	12	25	96
59294	1986	12	26	22
59294	1986	12	27	83
59294	1986	12	28	100
59294	1986	12	29	62
59294	1986	12	30	60
59294	1986	12	31	66
59294	1987	1	1	85
59294	1987	1	2	35
59294	1987	1	3	44
59294	1987	1	4	0
59294	1987	1	5	98
59294	1987	1	6	93
59294	1987	1	7	81
59294	1987	1	8	95
59294	1987	1	9	95
59294	1987	1	10	19
59294	1987	1	11	80
59294	1987	1	12	92
59294	1987	1	13	96
59294	1987	1	14	94
59294	1987	1	15	88
59294	1987	1	16	94
59294	1987	1	17	83
59294	1987	1	18	89
59294	1987	1	19	0
59294	1987	1	20	0
59294	1987	1	21	35
59294	1987	1	22	18
59294	1987	1	23	6
59294	1987	1	24	83
59294	1987	1	25	7
59294	1987	1	26	0
59294	1987	1	27	96
59294	1987	1	28	84
59294	1987	1	29	45
59294	1987	1	30	49
59294	1987	1	31	96
59294	1987	2	1	79
59294	1987	2	2	70
59294	1987	2	3	103
59294	1987	2	4	98
59294	1987	2	5	101
59294	1987	2	6	97
59294	1987	2	7	83
59294	1987	2	8	100
59294	1987	2	9	31
59294	1987	2	10	76
59294	1987	2	11	37
59294	1987	2	12	0
59294	1987	2	13	75
59294	1987	2	14	88
59294	1987	2	15	87
59294	1987	2	16	45
59294	1987	2	17	47
59294	1987	2	18	79
59294	1987	2	19	36
59294	1987	2	20	0
59294	1987	2	21	0
59294	1987	2	22	0
59294	1987	2	23	27
59294	1987	2	24	0
59294	1987	2	25	0
59294	1987	2	26	0
59294	1987	2	27	9
59294	1987	2	28	105
59294	1987	3	1	67
59294	1987	3	2	100
59294	1987	3	3	20
59294	1987	3	4	15
59294	1987	3	5	43
59294	1987	3	6	0
59294	1987	3	7	83
59294	1987	3	8	57
59294	1987	3	9	5
59294	1987	3	10	40
59294	1987	3	11	0
59294	1987	3	12	9
59294	1987	3	13	5
59294	1987	3	14	11
59294	1987	3	15	7
59294	1987	3	16	0
59294	1987	3	17	17
59294	1987	3	18	0
59294	1987	3	19	0
59294	1987	3	20	0
59294	1987	3	21	0
59294	1987	3	22	0
59294	1987	3	23	0
59294	1987	3	24	0
59294	1987	3	25	0
59294	1987	3	26	0
59294	1987	3	27	0
59294	1987	3	28	0
59294	1987	3	29	0
59294	1987	3	30	75
59294	1987	3	31	88
59294	1987	4	1	45
59294	1987	4	2	0
59294	1987	4	3	0
59294	1987	4	4	0
59294	1987	4	5	0
59294	1987	4	6	0
59294	1987	4	7	10
59294	1987	4	8	30
59294	1987	4	9	63
59294	1987	4	10	28
59294	1987	4	11	21
59294	1987	4	12	0
59294	1987	4	13	0
59294	1987	4	14	0
59294	1987	4	15	37
59294	1987	4	16	81
59294	1987	4	17	57
59294	1987	4	18	87
59294	1987	4	19	97
59294	1987	4	20	45
59294	1987	4	21	0
59294	1987	4	22	60
59294	1987	4	23	75
59294	1987	4	24	102
59294	1987	4	25	68
59294	1987	4	26	39
59294	1987	4	27	27
59294	1987	4	28	62
59294	1987	4	29	0
59294	1987	4	30	18
59294	1987	5	1	89
59294	1987	5	2	74
59294	1987	5	3	59
59294	1987	5	4	0
59294	1987	5	5	0
59294	1987	5	6	40
59294	1987	5	7	38
59294	1987	5	8	3
59294	1987	5	9	13
59294	1987	5	10	2
59294	1987	5	11	69
59294	1987	5	12	96
59294	1987	5	13	102
59294	1987	5	14	50
59294	1987	5	15	59
59294	1987	5	16	0
59294	1987	5	17	17
59294	1987	5	18	16
59294	1987	5	19	35
59294	1987	5	20	0
59294	1987	5	21	9
59294	1987	5	22	0
59294	1987	5	23	27
59294	1987	5	24	68
59294	1987	5	25	48
59294	1987	5	26	0
59294	1987	5	27	0
59294	1987	5	28	21
59294	1987	5	29	50
59294	1987	5	30	44
59294	1987	5	31	25
59294	1987	6	1	0
59294	1987	6	2	86
59294	1987	6	3	89
59294	1987	6	4	0
59294	1987	6	5	0
59294	1987	6	6	16
59294	1987	6	7	0
59294	1987	6	8	12
59294	1987	6	9	0
59294	1987	6	10	78
59294	1987	6	11	55
59294	1987	6	12	18
59294	1987	6	13	47
59294	1987	6	14	99
59294	1987	6	15	0
59294	1987	6	16	60
59294	1987	6	17	38
59294	1987	6	18	39
59294	1987	6	19	74
59294	1987	6	20	19
59294	1987	6	21	75
59294	1987	6	22	84
59294	1987	6	23	84
59294	1987	6	24	60
59294	1987	6	25	82
59294	1987	6	26	84
59294	1987	6	27	81
59294	1987	6	28	59
59294	1987	6	29	96
59294	1987	6	30	96
59294	1987	7	1	88
59294	1987	7	2	106
59294	1987	7	3	77
59294	1987	7	4	83
59294	1987	7	5	78
59294	1987	7	6	80
59294	1987	7	7	75
59294	1987	7	8	101
59294	1987	7	9	89
59294	1987	7	10	119
59294	1987	7	11	109
59294	1987	7	12	117
59294	1987	7	13	114
59294	1987	7	14	84
59294	1987	7	15	58
59294	1987	7	16	108
59294	1987	7	17	68
59294	1987	7	18	44
59294	1987	7	19	41
59294	1987	7	20	92
59294	1987	7	21	107
59294	1987	7	22	39
59294	1987	7	23	0
59294	1987	7	24	51
59294	1987	7	25	0
59294	1987	7	26	0
59294	1987	7	27	65
59294	1987	7	28	13
59294	1987	7	29	0
59294	1987	7	30	0
59294	1987	7	31	0
59294	1987	8	1	78
59294	1987	8	2	80
59294	1987	8	3	108
59294	1987	8	4	100
59294	1987	8	5	112
59294	1987	8	6	83
59294	1987	8	7	61
59294	1987	8	8	48
59294	1987	8	9	24
59294	1987	8	10	18
59294	1987	8	11	64
59294	1987	8	12	108
59294	1987	8	13	97
59294	1987	8	14	109
59294	1987	8	15	78
59294	1987	8	16	29
59294	1987	8	17	93
59294	1987	8	18	108
59294	1987	8	19	102
59294	1987	8	20	94
59294	1987	8	21	63
59294	1987	8	22	71
59294	1987	8	23	54
59294	1987	8	24	61
59294	1987	8	25	70
59294	1987	8	26	78
59294	1987	8	27	88
59294	1987	8	28	93
59294	1987	8	29	75
59294	1987	8	30	93
59294	1987	8	31	82
59294	1987	9	1	75
59294	1987	9	2	99
59294	1987	9	3	112
59294	1987	9	4	98
59294	1987	9	5	102
59294	1987	9	6	77
59294	1987	9	7	108
59294	1987	9	8	107
59294	1987	9	9	108
59294	1987	9	10	71
59294	1987	9	11	16
59294	1987	9	12	37
59294	1987	9	13	107
59294	1987	9	14	87
59294	1987	9	15	101
59294	1987	9	16	84
59294	1987	9	17	83
59294	1987	9	18	81
59294	1987	9	19	10
59294	1987	9	20	26
59294	1987	9	21	25
59294	1987	9	22	16
59294	1987	9	23	68
59294	1987	9	24	26
59294	1987	9	25	17
59294	1987	9	26	0
59294	1987	9	27	0
59294	1987	9	28	47
59294	1987	9	29	33
59294	1987	9	30	53
59294	1987	10	1	12
59294	1987	10	2	62
59294	1987	10	3	59
59294	1987	10	4	101
59294	1987	10	5	107
59294	1987	10	6	99
59294	1987	10	7	82
59294	1987	10	8	56
59294	1987	10	9	46
59294	1987	10	10	95
59294	1987	10	11	68
59294	1987	10	12	80
59294	1987	10	13	71
59294	1987	10	14	90
59294	1987	10	15	103
59294	1987	10	16	112
59294	1987	10	17	78
59294	1987	10	18	19
59294	1987	10	19	12
59294	1987	10	20	79
59294	1987	10	21	57
59294	1987	10	22	52
59294	1987	10	23	106
59294	1987	10	24	96
59294	1987	10	25	0
59294	1987	10	26	37
59294	1987	10	27	35
59294	1987	10	28	0
59294	1987	10	29	5
59294	1987	10	30	95
59294	1987	10	31	63
59294	1987	11	1	87
59294	1987	11	2	82
59294	1987	11	3	26
59294	1987	11	4	36
59294	1987	11	5	8
59294	1987	11	6	0
59294	1987	11	7	58
59294	1987	11	8	8
59294	1987	11	9	87
59294	1987	11	10	82
59294	1987	11	11	23
59294	1987	11	12	43
59294	1987	11	13	27
59294	1987	11	14	54
59294	1987	11	15	18
59294	1987	11	16	0
59294	1987	11	17	47
59294	1987	11	18	12
59294	1987	11	19	82
59294	1987	11	20	0
59294	1987	11	21	0
59294	1987	11	22	5
59294	1987	11	23	33
59294	1987	11	24	19
59294	1987	11	25	48
59294	1987	11	26	98
59294	1987	11	27	28
59294	1987	11	28	0
59294	1987	11	29	0
59294	1987	11	30	0
59294	1987	12	1	52
59294	1987	12	2	44
59294	1987	12	3	91
59294	1987	12	4	8
59294	1987	12	5	86
59294	1987	12	6	91
59294	1987	12	7	95
59294	1987	12	8	98
59294	1987	12	9	97
59294	1987	12	10	95
59294	1987	12	11	91
59294	1987	12	12	90
59294	1987	12	13	82
59294	1987	12	14	76
59294	1987	12	15	28
59294	1987	12	16	77
59294	1987	12	17	95
59294	1987	12	18	14
59294	1987	12	19	30
59294	1987	12	20	96
59294	1987	12	21	94
59294	1987	12	22	95
59294	1987	12	23	94
59294	1987	12	24	95
59294	1987	12	25	11
59294	1987	12	26	52
59294	1987	12	27	15
59294	1987	12	28	77
59294	1987	12	29	80
59294	1987	12	30	17
59294	1987	12	31	33
59294	1988	1	1	8
59294	1988	1	2	48
59294	1988	1	3	76
59294	1988	1	4	67
59294	1988	1	5	3
59294	1988	1	6	0
59294	1988	1	7	62
59294	1988	1	8	99
59294	1988	1	9	57
59294	1988	1	10	82
59294	1988	1	11	88
59294	1988	1	12	91
59294	1988	1	13	88
59294	1988	1	14	41
59294	1988	1	15	82
59294	1988	1	16	94
59294	1988	1	17	90
59294	1988	1	18	24
59294	1988	1	19	97
59294	1988	1	20	41
59294	1988	1	21	62
59294	1988	1	22	78
59294	1988	1	23	7
59294	1988	1	24	0
59294	1988	1	25	0
59294	1988	1	26	14
59294	1988	1	27	70
59294	1988	1	28	28
59294	1988	1	29	0
59294	1988	1	30	11
59294	1988	1	31	0
59294	1988	2	1	0
59294	1988	2	2	98
59294	1988	2	3	0
59294	1988	2	4	0
59294	1988	2	5	6
59294	1988	2	6	58
59294	1988	2	7	13
59294	1988	2	8	0
59294	1988	2	9	0
59294	1988	2	10	0
59294	1988	2	11	0
59294	1988	2	12	0
59294	1988	2	13	24
59294	1988	2	14	21
59294	1988	2	15	21
59294	1988	2	16	15
59294	1988	2	17	0
59294	1988	2	18	8
59294	1988	2	19	0
59294	1988	2	20	94
59294	1988	2	21	21
59294	1988	2	22	45
59294	1988	2	23	100
59294	1988	2	24	74
59294	1988	2	25	0
59294	1988	2	26	0
59294	1988	2	27	2
59294	1988	2	28	0
59294	1988	2	29	0
59294	1988	3	1	0
59294	1988	3	2	0
59294	1988	3	3	0
59294	1988	3	4	0
59294	1988	3	5	81
59294	1988	3	6	0
59294	1988	3	7	45
59294	1988	3	8	0
59294	1988	3	9	101
59294	1988	3	10	96
59294	1988	3	11	0
59294	1988	3	12	0
59294	1988	3	13	17
59294	1988	3	14	67
59294	1988	3	15	7
59294	1988	3	16	0
59294	1988	3	17	0
59294	1988	3	18	0
59294	1988	3	19	0
59294	1988	3	20	0
59294	1988	3	21	24
59294	1988	3	22	0
59294	1988	3	23	0
59294	1988	3	24	0
59294	1988	3	25	0
59294	1988	3	26	0
59294	1988	3	27	39
59294	1988	3	28	0
59294	1988	3	29	0
59294	1988	3	30	0
59294	1988	3	31	0
59294	1988	4	1	0
59294	1988	4	2	0
59294	1988	4	3	0
59294	1988	4	4	31
59294	1988	4	5	0
59294	1988	4	6	0
59294	1988	4	7	0
59294	1988	4	8	50
59294	1988	4	9	21
59294	1988	4	10	0
59294	1988	4	11	0
59294	1988	4	12	9
59294	1988	4	13	67
59294	1988	4	14	29
59294	1988	4	15	71
59294	1988	4	16	4
59294	1988	4	17	0
59294	1988	4	18	105
59294	1988	4	19	46
59294	1988	4	20	28
59294	1988	4	21	26
59294	1988	4	22	0
59294	1988	4	23	65
59294	1988	4	24	115
59294	1988	4	25	87
59294	1988	4	26	12
59294	1988	4	27	57
59294	1988	4	28	8
59294	1988	4	29	23
59294	1988	4	30	10
59294	1988	5	1	71
59294	1988	5	2	70
59294	1988	5	3	19
59294	1988	5	4	46
59294	1988	5	5	19
59294	1988	5	6	101
59294	1988	5	7	111
59294	1988	5	8	103
59294	1988	5	9	65
59294	1988	5	10	31
59294	1988	5	11	34
59294	1988	5	12	22
59294	1988	5	13	0
59294	1988	5	14	0
59294	1988	5	15	29
59294	1988	5	16	0
59294	1988	5	17	0
59294	1988	5	18	20
59294	1988	5	19	0
59294	1988	5	20	90
59294	1988	5	21	51
59294	1988	5	22	0
59294	1988	5	23	0
59294	1988	5	24	11
59294	1988	5	25	7
59294	1988	5	26	0
59294	1988	5	27	1
59294	1988	5	28	14
59294	1988	5	29	0
59294	1988	5	30	3
59294	1988	5	31	73
59294	1988	6	1	64
59294	1988	6	2	123
59294	1988	6	3	123
59294	1988	6	4	119
59294	1988	6	5	118
59294	1988	6	6	93
59294	1988	6	7	52
59294	1988	6	8	97
59294	1988	6	9	107
59294	1988	6	10	70
59294	1988	6	11	105
59294	1988	6	12	82
59294	1988	6	13	100
59294	1988	6	14	82
59294	1988	6	15	87
59294	1988	6	16	99
59294	1988	6	17	70
59294	1988	6	18	73
59294	1988	6	19	56
59294	1988	6	20	80
59294	1988	6	21	89
59294	1988	6	22	73
59294	1988	6	23	4
59294	1988	6	24	0
59294	1988	6	25	22
59294	1988	6	26	0
59294	1988	6	27	27
59294	1988	6	28	107
59294	1988	6	29	110
59294	1988	6	30	0
59294	1988	7	1	97
59294	1988	7	2	116
59294	1988	7	3	112
59294	1988	7	4	99
59294	1988	7	5	116
59294	1988	7	6	104
59294	1988	7	7	100
59294	1988	7	8	118
59294	1988	7	9	97
59294	1988	7	10	52
59294	1988	7	11	8
59294	1988	7	12	36
59294	1988	7	13	94
59294	1988	7	14	84
59294	1988	7	15	94
59294	1988	7	16	109
59294	1988	7	17	114
59294	1988	7	18	122
59294	1988	7	19	8
59294	1988	7	20	21
59294	1988	7	21	78
59294	1988	7	22	75
59294	1988	7	23	115
59294	1988	7	24	107
59294	1988	7	25	91
59294	1988	7	26	102
59294	1988	7	27	8
59294	1988	7	28	10
59294	1988	7	29	42
59294	1988	7	30	32
59294	1988	7	31	94
59294	1988	8	1	118
59294	1988	8	2	68
59294	1988	8	3	0
59294	1988	8	4	27
59294	1988	8	5	59
59294	1988	8	6	94
59294	1988	8	7	109
59294	1988	8	8	66
59294	1988	8	9	53
59294	1988	8	10	37
59294	1988	8	11	18
59294	1988	8	12	21
59294	1988	8	13	72
59294	1988	8	14	0
59294	1988	8	15	30
59294	1988	8	16	0
59294	1988	8	17	3
59294	1988	8	18	0
59294	1988	8	19	19
59294	1988	8	20	50
59294	1988	8	21	74
59294	1988	8	22	108
59294	1988	8	23	65
59294	1988	8	24	52
59294	1988	8	25	59
59294	1988	8	26	98
59294	1988	8	27	103
59294	1988	8	28	99
59294	1988	8	29	43
59294	1988	8	30	48
59294	1988	8	31	35
59294	1988	9	1	14
59294	1988	9	2	59
59294	1988	9	3	39
59294	1988	9	4	7
59294	1988	9	5	19
59294	1988	9	6	45
59294	1988	9	7	87
59294	1988	9	8	90
59294	1988	9	9	92
59294	1988	9	10	89
59294	1988	9	11	96
59294	1988	9	12	78
59294	1988	9	13	97
59294	1988	9	14	71
59294	1988	9	15	96
59294	1988	9	16	112
59294	1988	9	17	67
59294	1988	9	18	107
59294	1988	9	19	102
59294	1988	9	20	104
59294	1988	9	21	14
59294	1988	9	22	28
59294	1988	9	23	7
59294	1988	9	24	0
59294	1988	9	25	21
59294	1988	9	26	92
59294	1988	9	27	60
59294	1988	9	28	75
59294	1988	9	29	104
59294	1988	9	30	47
59294	1988	10	1	26
59294	1988	10	2	8
59294	1988	10	3	9
59294	1988	10	4	65
59294	1988	10	5	48
59294	1988	10	6	101
59294	1988	10	7	109
59294	1988	10	8	81
59294	1988	10	9	105
59294	1988	10	10	72
59294	1988	10	11	73
59294	1988	10	12	105
59294	1988	10	13	25
59294	1988	10	14	97
59294	1988	10	15	95
59294	1988	10	16	105
59294	1988	10	17	106
59294	1988	10	18	86
59294	1988	10	19	77
59294	1988	10	20	98
59294	1988	10	21	101
59294	1988	10	22	4
59294	1988	10	23	20
59294	1988	10	24	69
59294	1988	10	25	96
59294	1988	10	26	67
59294	1988	10	27	0
59294	1988	10	28	0
59294	1988	10	29	0
59294	1988	10	30	0
59294	1988	10	31	0
59294	1988	11	1	59
59294	1988	11	2	100
59294	1988	11	3	99
59294	1988	11	4	99
59294	1988	11	5	99
59294	1988	11	6	103
59294	1988	11	7	92
59294	1988	11	8	98
59294	1988	11	9	92
59294	1988	11	10	0
59294	1988	11	11	4
59294	1988	11	12	0
59294	1988	11	13	0
59294	1988	11	14	0
59294	1988	11	15	5
59294	1988	11	16	0
59294	1988	11	17	15
59294	1988	11	18	79
59294	1988	11	19	96
59294	1988	11	20	96
59294	1988	11	21	99
59294	1988	11	22	96
59294	1988	11	23	92
59294	1988	11	24	90
59294	1988	11	25	68
59294	1988	11	26	66
59294	1988	11	27	97
59294	1988	11	28	97
59294	1988	11	29	100
59294	1988	11	30	81
59294	1988	12	1	72
59294	1988	12	2	99
59294	1988	12	3	87
59294	1988	12	4	90
59294	1988	12	5	85
59294	1988	12	6	86
59294	1988	12	7	50
59294	1988	12	8	0
59294	1988	12	9	54
59294	1988	12	10	90
59294	1988	12	11	93
59294	1988	12	12	95
59294	1988	12	13	96
59294	1988	12	14	98
59294	1988	12	15	101
59294	1988	12	16	88
59294	1988	12	17	87
59294	1988	12	18	86
59294	1988	12	19	95
59294	1988	12	20	96
59294	1988	12	21	91
59294	1988	12	22	81
59294	1988	12	23	47
59294	1988	12	24	72
59294	1988	12	25	85
59294	1988	12	26	90
59294	1988	12	27	94
59294	1988	12	28	88
59294	1988	12	29	0
59294	1988	12	30	0
59294	1988	12	31	33
59294	1989	1	1	34
59294	1989	1	2	90
59294	1989	1	3	81
59294	1989	1	4	0
59294	1989	1	5	0
59294	1989	1	6	8
59294	1989	1	7	0
59294	1989	1	8	38
59294	1989	1	9	22
59294	1989	1	10	40
59294	1989	1	11	20
59294	1989	1	12	0
59294	1989	1	13	0
59294	1989	1	14	0
59294	1989	1	15	0
59294	1989	1	16	0
59294	1989	1	17	61
59294	1989	1	18	38
59294	1989	1	19	8
59294	1989	1	20	102
59294	1989	1	21	29
59294	1989	1	22	6
59294	1989	1	23	47
59294	1989	1	24	44
59294	1989	1	25	0
59294	1989	1	26	0
59294	1989	1	27	0
59294	1989	1	28	0
59294	1989	1	29	19
59294	1989	1	30	0
59294	1989	1	31	79
59294	1989	2	1	46
59294	1989	2	2	0
59294	1989	2	3	0
59294	1989	2	4	0
59294	1989	2	5	32
59294	1989	2	6	4
59294	1989	2	7	2
59294	1989	2	8	0
59294	1989	2	9	0
59294	1989	2	10	90
59294	1989	2	11	87
59294	1989	2	12	99
59294	1989	2	13	98
59294	1989	2	14	61
59294	1989	2	15	4
59294	1989	2	16	43
59294	1989	2	17	0
59294	1989	2	18	0
59294	1989	2	19	0
59294	1989	2	20	38
59294	1989	2	21	71
59294	1989	2	22	36
59294	1989	2	23	66
59294	1989	2	24	66
59294	1989	2	25	107
59294	1989	2	26	105
59294	1989	2	27	42
59294	1989	2	28	95
59294	1989	3	1	36
59294	1989	3	2	57
59294	1989	3	3	17
59294	1989	3	4	0
59294	1989	3	5	53
59294	1989	3	6	0
59294	1989	3	7	36
59294	1989	3	8	98
59294	1989	3	9	66
59294	1989	3	10	92
59294	1989	3	11	77
59294	1989	3	12	94
59294	1989	3	13	58
59294	1989	3	14	63
59294	1989	3	15	12
59294	1989	3	16	60
59294	1989	3	17	0
59294	1989	3	18	0
59294	1989	3	19	0
59294	1989	3	20	75
59294	1989	3	21	14
59294	1989	3	22	0
59294	1989	3	23	10
59294	1989	3	24	13
59294	1989	3	25	0
59294	1989	3	26	22
59294	1989	3	27	112
59294	1989	3	28	107
59294	1989	3	29	91
59294	1989	3	30	67
59294	1989	3	31	50
59294	1989	4	1	23
59294	1989	4	2	0
59294	1989	4	3	15
59294	1989	4	4	0
59294	1989	4	5	0
59294	1989	4	6	0
59294	1989	4	7	0
59294	1989	4	8	4
59294	1989	4	9	0
59294	1989	4	10	89
59294	1989	4	11	22
59294	1989	4	12	22
59294	1989	4	13	0
59294	1989	4	14	0
59294	1989	4	15	11
59294	1989	4	16	20
59294	1989	4	17	0
59294	1989	4	18	5
59294	1989	4	19	0
59294	1989	4	20	38
59294	1989	4	21	0
59294	1989	4	22	0
59294	1989	4	23	0
59294	1989	4	24	106
59294	1989	4	25	0
59294	1989	4	26	0
59294	1989	4	27	0
59294	1989	4	28	51
59294	1989	4	29	63
59294	1989	4	30	92
59294	1989	5	1	0
59294	1989	5	2	76
59294	1989	5	3	7
59294	1989	5	4	17
59294	1989	5	5	104
59294	1989	5	6	86
59294	1989	5	7	51
59294	1989	5	8	51
59294	1989	5	9	78
59294	1989	5	10	100
59294	1989	5	11	86
59294	1989	5	12	40
59294	1989	5	13	0
59294	1989	5	14	0
59294	1989	5	15	0
59294	1989	5	16	3
59294	1989	5	17	60
59294	1989	5	18	65
59294	1989	5	19	32
59294	1989	5	20	0
59294	1989	5	21	0
59294	1989	5	22	0
59294	1989	5	23	63
59294	1989	5	24	4
59294	1989	5	25	0
59294	1989	5	26	0
59294	1989	5	27	0
59294	1989	5	28	37
59294	1989	5	29	24
59294	1989	5	30	0
59294	1989	5	31	0
59294	1989	6	1	0
59294	1989	6	2	0
59294	1989	6	3	9
59294	1989	6	4	88
59294	1989	6	5	57
59294	1989	6	6	44
59294	1989	6	7	95
59294	1989	6	8	113
59294	1989	6	9	51
59294	1989	6	10	52
59294	1989	6	11	29
59294	1989	6	12	77
59294	1989	6	13	102
59294	1989	6	14	93
59294	1989	6	15	109
59294	1989	6	16	97
59294	1989	6	17	88
59294	1989	6	18	98
59294	1989	6	19	0
59294	1989	6	20	32
59294	1989	6	21	78
59294	1989	6	22	25
59294	1989	6	23	0
59294	1989	6	24	16
59294	1989	6	25	92
59294	1989	6	26	53
59294	1989	6	27	56
59294	1989	6	28	75
59294	1989	6	29	103
59294	1989	6	30	59
59294	1989	7	1	92
59294	1989	7	2	69
59294	1989	7	3	83
59294	1989	7	4	68
59294	1989	7	5	109
59294	1989	7	6	117
59294	1989	7	7	114
59294	1989	7	8	93
59294	1989	7	9	94
59294	1989	7	10	41
59294	1989	7	11	94
59294	1989	7	12	113
59294	1989	7	13	110
59294	1989	7	14	110
59294	1989	7	15	95
59294	1989	7	16	106
59294	1989	7	17	60
59294	1989	7	18	9
59294	1989	7	19	95
59294	1989	7	20	120
59294	1989	7	21	117
59294	1989	7	22	83
59294	1989	7	23	46
59294	1989	7	24	40
59294	1989	7	25	91
59294	1989	7	26	28
59294	1989	7	27	88
59294	1989	7	28	0
59294	1989	7	29	0
59294	1989	7	30	0
59294	1989	7	31	89
59294	1989	8	1	21
59294	1989	8	2	78
59294	1989	8	3	89
59294	1989	8	4	91
59294	1989	8	5	59
59294	1989	8	6	44
59294	1989	8	7	77
59294	1989	8	8	85
59294	1989	8	9	105
59294	1989	8	10	91
59294	1989	8	11	58
59294	1989	8	12	85
59294	1989	8	13	110
59294	1989	8	14	110
59294	1989	8	15	88
59294	1989	8	16	87
59294	1989	8	17	76
59294	1989	8	18	49
59294	1989	8	19	107
59294	1989	8	20	84
59294	1989	8	21	94
59294	1989	8	22	47
59294	1989	8	23	39
59294	1989	8	24	75
59294	1989	8	25	57
59294	1989	8	26	66
59294	1989	8	27	83
59294	1989	8	28	58
59294	1989	8	29	0
59294	1989	8	30	97
59294	1989	8	31	66
59294	1989	9	1	94
59294	1989	9	2	108
59294	1989	9	3	90
59294	1989	9	4	102
59294	1989	9	5	97
59294	1989	9	6	81
59294	1989	9	7	71
59294	1989	9	8	66
59294	1989	9	9	106
59294	1989	9	10	107
59294	1989	9	11	106
59294	1989	9	12	95
59294	1989	9	13	90
59294	1989	9	14	48
59294	1989	9	15	0
59294	1989	9	16	16
59294	1989	9	17	0
59294	1989	9	18	54
59294	1989	9	19	40
59294	1989	9	20	63
59294	1989	9	21	35
59294	1989	9	22	29
59294	1989	9	23	43
59294	1989	9	24	106
59294	1989	9	25	110
59294	1989	9	26	109
59294	1989	9	27	92
59294	1989	9	28	37
59294	1989	9	29	68
59294	1989	9	30	87
59294	1989	10	1	42
59294	1989	10	2	43
59294	1989	10	3	47
59294	1989	10	4	80
59294	1989	10	5	81
59294	1989	10	6	80
59294	1989	10	7	85
59294	1989	10	8	64
59294	1989	10	9	37
59294	1989	10	10	102
59294	1989	10	11	103
59294	1989	10	12	8
59294	1989	10	13	0
59294	1989	10	14	44
59294	1989	10	15	100
59294	1989	10	16	62
59294	1989	10	17	41
59294	1989	10	18	96
59294	1989	10	19	100
59294	1989	10	20	96
59294	1989	10	21	36
59294	1989	10	22	72
59294	1989	10	23	95
59294	1989	10	24	89
59294	1989	10	25	87
59294	1989	10	26	82
59294	1989	10	27	96
59294	1989	10	28	55
59294	1989	10	29	2
59294	1989	10	30	69
59294	1989	10	31	45
59294	1989	11	1	18
59294	1989	11	2	28
59294	1989	11	3	77
59294	1989	11	4	63
59294	1989	11	5	90
59294	1989	11	6	86
59294	1989	11	7	94
59294	1989	11	8	68
59294	1989	11	9	65
59294	1989	11	10	94
59294	1989	11	11	96
59294	1989	11	12	91
59294	1989	11	13	84
59294	1989	11	14	30
59294	1989	11	15	27
59294	1989	11	16	48
59294	1989	11	17	53
59294	1989	11	18	91
59294	1989	11	19	70
59294	1989	11	20	96
59294	1989	11	21	98
59294	1989	11	22	62
59294	1989	11	23	39
59294	1989	11	24	93
59294	1989	11	25	50
59294	1989	11	26	15
59294	1989	11	27	74
